ID,bounding_box,future_bounding_box,scenefolderpath,filename,crossing_obs,crossing_true,label
1.0,"[[589.0, 803.5, 90.0, 221.0], [589.0, 803.5, 90.0, 221.0], [589.0, 804.0, 90.0, 222.0], [589.0, 804.0, 90.0, 222.0], [589.5, 804.0, 89.0, 222.0], [589.5, 804.0, 89.0, 222.0], [589.5, 804.0, 89.0, 222.0], [589.5, 804.5, 89.0, 223.0], [589.0, 804.5, 88.0, 223.0], [589.0, 804.5, 88.0, 223.0], [589.5, 804.5, 87.0, 223.0], [589.5, 804.5, 87.0, 223.0], [590.0, 805.5, 86.0, 223.0], [589.5, 805.5, 85.0, 223.0], [590.5, 805.5, 85.0, 223.0], [590.0, 805.0, 84.0, 222.0]]","[[590.5, 805.0, 83.0, 222.0], [590.0, 806.0, 82.0, 222.0], [591.0, 806.0, 82.0, 222.0], [590.5, 806.0, 81.0, 222.0], [590.5, 806.0, 81.0, 222.0], [590.0, 806.0, 80.0, 222.0], [590.0, 806.0, 80.0, 222.0], [590.0, 806.5, 80.0, 223.0], [589.5, 806.5, 79.0, 223.0], [589.5, 805.5, 79.0, 223.0], [589.5, 805.5, 79.0, 223.0], [589.0, 805.5, 78.0, 223.0], [589.0, 805.5, 78.0, 223.0], [589.0, 806.0, 78.0, 224.0], [587.5, 806.0, 77.0, 224.0], [587.5, 806.0, 77.0, 224.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0160.png', '0161.png', '0162.png', '0163.png', '0164.png', '0165.png', '0166.png', '0167.png', '0168.png', '0169.png', '0170.png', '0171.png', '0172.png', '0173.png', '0174.png', '0175.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[590.5, 805.0, 83.0, 222.0], [590.0, 806.0, 82.0, 222.0], [591.0, 806.0, 82.0, 222.0], [590.5, 806.0, 81.0, 222.0], [590.5, 806.0, 81.0, 222.0], [590.0, 806.0, 80.0, 222.0], [590.0, 806.0, 80.0, 222.0], [590.0, 806.5, 80.0, 223.0], [589.5, 806.5, 79.0, 223.0], [589.5, 805.5, 79.0, 223.0], [589.5, 805.5, 79.0, 223.0], [589.0, 805.5, 78.0, 223.0], [589.0, 805.5, 78.0, 223.0], [589.0, 806.0, 78.0, 224.0], [587.5, 806.0, 77.0, 224.0], [587.5, 806.0, 77.0, 224.0]]","[[587.0, 806.0, 76.0, 224.0], [587.0, 806.0, 76.0, 224.0], [587.0, 806.0, 76.0, 224.0], [586.5, 805.0, 75.0, 224.0], [586.5, 805.5, 75.0, 225.0], [586.5, 805.5, 75.0, 225.0], [586.0, 805.5, 74.0, 225.0], [586.0, 805.5, 74.0, 225.0], [586.0, 805.5, 74.0, 225.0], [586.0, 805.5, 74.0, 225.0], [585.5, 805.5, 73.0, 225.0], [585.5, 805.5, 73.0, 225.0], [586.5, 805.5, 73.0, 225.0], [586.5, 804.0, 73.0, 224.0], [586.5, 804.0, 73.0, 224.0], [586.0, 804.0, 72.0, 224.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0176.png', '0177.png', '0178.png', '0179.png', '0180.png', '0181.png', '0182.png', '0183.png', '0184.png', '0185.png', '0186.png', '0187.png', '0188.png', '0189.png', '0190.png', '0191.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[587.0, 806.0, 76.0, 224.0], [587.0, 806.0, 76.0, 224.0], [587.0, 806.0, 76.0, 224.0], [586.5, 805.0, 75.0, 224.0], [586.5, 805.5, 75.0, 225.0], [586.5, 805.5, 75.0, 225.0], [586.0, 805.5, 74.0, 225.0], [586.0, 805.5, 74.0, 225.0], [586.0, 805.5, 74.0, 225.0], [586.0, 805.5, 74.0, 225.0], [585.5, 805.5, 73.0, 225.0], [585.5, 805.5, 73.0, 225.0], [586.5, 805.5, 73.0, 225.0], [586.5, 804.0, 73.0, 224.0], [586.5, 804.0, 73.0, 224.0], [586.0, 804.0, 72.0, 224.0]]","[[586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0192.png', '0193.png', '0194.png', '0195.png', '0196.png', '0197.png', '0198.png', '0199.png', '0200.png', '0201.png', '0202.png', '0203.png', '0204.png', '0205.png', '0206.png', '0207.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [586.0, 804.0, 72.0, 224.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0]]","[[585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0208.png', '0209.png', '0210.png', '0211.png', '0212.png', '0213.png', '0214.png', '0215.png', '0216.png', '0217.png', '0218.png', '0219.png', '0220.png', '0221.png', '0222.png', '0223.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [585.0, 804.5, 72.0, 225.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0]]","[[584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [584.5, 806.0, 71.0, 226.0], [584.5, 805.5, 71.0, 225.0], [584.5, 805.5, 71.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0224.png', '0225.png', '0226.png', '0227.png', '0228.png', '0229.png', '0230.png', '0231.png', '0232.png', '0233.png', '0234.png', '0235.png', '0236.png', '0237.png', '0238.png', '0239.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[584.0, 805.0, 72.0, 226.0], [584.0, 805.0, 72.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [584.5, 806.0, 71.0, 226.0], [584.5, 805.5, 71.0, 225.0], [584.5, 805.5, 71.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0]]","[[584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0240.png', '0241.png', '0242.png', '0243.png', '0244.png', '0245.png', '0246.png', '0247.png', '0248.png', '0249.png', '0250.png', '0251.png', '0252.png', '0253.png', '0254.png', '0255.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [584.0, 805.5, 70.0, 225.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0]]","[[583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0256.png', '0257.png', '0258.png', '0259.png', '0260.png', '0261.png', '0262.png', '0263.png', '0264.png', '0265.png', '0266.png', '0267.png', '0268.png', '0269.png', '0270.png', '0271.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0]]","[[583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0272.png', '0273.png', '0274.png', '0275.png', '0276.png', '0277.png', '0278.png', '0279.png', '0280.png', '0281.png', '0282.png', '0283.png', '0284.png', '0285.png', '0286.png', '0287.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.5, 805.0, 71.0, 226.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0]]","[[583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0288.png', '0289.png', '0290.png', '0291.png', '0292.png', '0293.png', '0294.png', '0295.png', '0296.png', '0297.png', '0298.png', '0299.png', '0300.png', '0301.png', '0302.png', '0303.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0], [583.0, 804.5, 72.0, 227.0]]","[[584.0, 804.5, 72.0, 227.0], [585.0, 804.5, 72.0, 227.0], [584.5, 804.0, 71.0, 226.0], [585.5, 804.0, 71.0, 226.0], [586.5, 804.0, 71.0, 226.0], [587.5, 804.0, 71.0, 226.0], [588.5, 804.0, 71.0, 226.0], [588.0, 803.5, 70.0, 225.0], [589.0, 803.5, 70.0, 225.0], [590.0, 803.5, 70.0, 225.0], [590.5, 803.5, 71.0, 225.0], [589.5, 804.5, 71.0, 225.0], [590.0, 804.5, 72.0, 225.0], [590.0, 804.5, 72.0, 225.0], [590.5, 805.5, 73.0, 225.0], [590.0, 805.0, 74.0, 224.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0304.png', '0305.png', '0306.png', '0307.png', '0308.png', '0309.png', '0310.png', '0311.png', '0312.png', '0313.png', '0314.png', '0315.png', '0316.png', '0317.png', '0318.png', '0319.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[584.0, 804.5, 72.0, 227.0], [585.0, 804.5, 72.0, 227.0], [584.5, 804.0, 71.0, 226.0], [585.5, 804.0, 71.0, 226.0], [586.5, 804.0, 71.0, 226.0], [587.5, 804.0, 71.0, 226.0], [588.5, 804.0, 71.0, 226.0], [588.0, 803.5, 70.0, 225.0], [589.0, 803.5, 70.0, 225.0], [590.0, 803.5, 70.0, 225.0], [590.5, 803.5, 71.0, 225.0], [589.5, 804.5, 71.0, 225.0], [590.0, 804.5, 72.0, 225.0], [590.0, 804.5, 72.0, 225.0], [590.5, 805.5, 73.0, 225.0], [590.0, 805.0, 74.0, 224.0]]","[[590.0, 805.0, 74.0, 224.0], [590.5, 805.0, 75.0, 224.0], [589.5, 806.0, 75.0, 224.0], [590.0, 806.0, 76.0, 224.0], [590.0, 806.5, 76.0, 225.0], [589.5, 805.5, 77.0, 225.0], [589.5, 806.0, 77.0, 226.0], [590.0, 805.0, 78.0, 226.0], [590.0, 805.5, 78.0, 227.0], [589.0, 806.0, 78.0, 228.0], [589.5, 805.0, 79.0, 228.0], [589.5, 805.5, 79.0, 229.0], [589.0, 804.5, 80.0, 229.0], [589.0, 805.0, 80.0, 230.0], [590.0, 806.0, 80.0, 230.0], [589.5, 805.5, 79.0, 229.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0320.png', '0321.png', '0322.png', '0323.png', '0324.png', '0325.png', '0326.png', '0327.png', '0328.png', '0329.png', '0330.png', '0331.png', '0332.png', '0333.png', '0334.png', '0335.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1.0,"[[590.0, 805.0, 74.0, 224.0], [590.5, 805.0, 75.0, 224.0], [589.5, 806.0, 75.0, 224.0], [590.0, 806.0, 76.0, 224.0], [590.0, 806.5, 76.0, 225.0], [589.5, 805.5, 77.0, 225.0], [589.5, 806.0, 77.0, 226.0], [590.0, 805.0, 78.0, 226.0], [590.0, 805.5, 78.0, 227.0], [589.0, 806.0, 78.0, 228.0], [589.5, 805.0, 79.0, 228.0], [589.5, 805.5, 79.0, 229.0], [589.0, 804.5, 80.0, 229.0], [589.0, 805.0, 80.0, 230.0], [590.0, 806.0, 80.0, 230.0], [589.5, 805.5, 79.0, 229.0]]","[[590.5, 806.5, 79.0, 229.0], [591.0, 806.0, 78.0, 228.0], [592.0, 807.0, 78.0, 228.0], [591.5, 806.5, 77.0, 227.0], [592.5, 807.5, 77.0, 227.0], [593.0, 807.0, 76.0, 226.0], [593.0, 808.0, 76.0, 226.0], [593.5, 807.5, 75.0, 225.0], [593.0, 808.0, 76.0, 226.0], [592.0, 807.0, 76.0, 226.0], [591.5, 807.5, 77.0, 227.0], [591.0, 806.5, 78.0, 227.0], [591.5, 807.0, 79.0, 228.0], [590.5, 806.0, 79.0, 228.0], [590.0, 806.5, 80.0, 229.0], [589.5, 805.5, 81.0, 229.0]]","['JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001', 'JAAD\\scene\\0001']","['0336.png', '0337.png', '0338.png', '0339.png', '0340.png', '0341.png', '0342.png', '0343.png', '0344.png', '0345.png', '0346.png', '0347.png', '0348.png', '0349.png', '0350.png', '0351.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
